1788686121.859725042,0 %, 1690 MHz, 40, 7.13 W
1788686167.030484050,0 %, 1690 MHz, 41, 7.05 W
1788686167.131107822,0 %, 1690 MHz, 41, 7.05 W
1788686167.231174056,0 %, 1690 MHz, 41, 7.01 W
1788686167.332202612,0 %, 1690 MHz, 41, 7.01 W
1788686167.432589967,0 %, 1690 MHz, 41, 7.01 W
1788686167.532788058,0 %, 1690 MHz, 41, 7.01 W
1788686167.633084197,0 %, 1690 MHz, 41, 7.01 W
1788686167.733124159,0 %, 1690 MHz, 41, 6.98 W
1788686167.834029803,0 %, 1690 MHz, 41, 6.98 W
1788686167.934260582,0 %, 1690 MHz, 41, 6.98 W
1788686168.034723969,0 %, 1690 MHz, 41, 6.98 W
1788686168.135042588,0 %, 1690 MHz, 41, 6.98 W
1788686168.235776423,0 %, 1690 MHz, 41, 7.01 W
1788686168.335964226,0 %, 1690 MHz, 41, 7.01 W
1788686168.436275021,0 %, 1690 MHz, 41, 7.01 W
1788686168.536650953,0 %, 1690 MHz, 41, 7.01 W
1788686168.637517924,0 %, 1690 MHz, 41, 7.01 W
1788686168.737737823,0 %, 1690 MHz, 41, 7.04 W
1788686168.837230137,0 %, 1690 MHz, 41, 7.04 W
1788686168.938081717,0 %, 1690 MHz, 41, 7.04 W
1788686169.038648304,0 %, 1690 MHz, 41, 7.04 W
1788686169.138790667,0 %, 1690 MHz, 41, 7.04 W
1788686169.238937478,0 %, 1690 MHz, 41, 7.02 W
1788686169.339803666,0 %, 1690 MHz, 41, 7.02 W
1788686169.439342092,0 %, 1690 MHz, 41, 7.02 W
1788686169.540279928,0 %, 1690 MHz, 41, 7.02 W
1788686169.640567347,0 %, 1690 MHz, 41, 7.02 W
1788686169.740984798,0 %, 1690 MHz, 41, 7.02 W
1788686169.841113657,0 %, 1690 MHz, 41, 7.02 W
1788686169.941971525,0 %, 1690 MHz, 41, 7.02 W
1788686170.042430032,0 %, 1690 MHz, 41, 7.02 W
1788686170.142638812,0 %, 1690 MHz, 41, 7.02 W
1788686170.242826215,0 %, 1690 MHz, 41, 7.02 W
1788686170.342575953,0 %, 1690 MHz, 41, 7.02 W
1788686170.443105917,0 %, 1690 MHz, 41, 7.02 W
1788686170.543252696,0 %, 1690 MHz, 41, 7.02 W
1788686170.644439540,0 %, 1690 MHz, 41, 7.02 W
1788686170.744615375,0 %, 1690 MHz, 41, 6.99 W
1788686170.844787578,0 %, 1690 MHz, 41, 6.99 W
1788686170.945108854,0 %, 1690 MHz, 41, 6.99 W
1788686171.046052865,0 %, 1690 MHz, 41, 6.99 W
1788686171.146150813,0 %, 1690 MHz, 41, 6.99 W
1788686171.246619912,0 %, 1690 MHz, 41, 6.97 W
1788686171.346992835,0 %, 1690 MHz, 41, 6.97 W
1788686171.447262383,0 %, 1690 MHz, 41, 6.97 W
1788686171.547261994,0 %, 1690 MHz, 41, 6.97 W
1788686171.648174982,0 %, 1690 MHz, 41, 6.97 W
1788686171.748640961,0 %, 1690 MHz, 41, 6.99 W
1788686171.848646380,0 %, 1690 MHz, 41, 6.99 W
1788686171.949166936,0 %, 1690 MHz, 41, 6.99 W
1788686172.049825283,0 %, 1690 MHz, 41, 6.99 W
1788686172.149945071,0 %, 1690 MHz, 41, 6.99 W
1788686172.250446122,0 %, 1690 MHz, 41, 7.01 W
1788686172.350618246,0 %, 1690 MHz, 41, 7.01 W
1788686172.451002401,0 %, 1690 MHz, 41, 7.01 W
1788686172.551299869,0 %, 1690 MHz, 41, 7.01 W
1788686172.652050056,0 %, 1690 MHz, 41, 7.01 W
1788686172.752353268,0 %, 1690 MHz, 41, 7.00 W
1788686172.852546863,0 %, 1690 MHz, 41, 7.00 W
1788686172.953059643,0 %, 1690 MHz, 41, 7.00 W
1788686173.053887863,0 %, 1690 MHz, 41, 7.00 W
1788686173.153881186,0 %, 1690 MHz, 41, 7.00 W
1788686173.254430894,0 %, 1690 MHz, 41, 6.99 W
1788686173.354748585,0 %, 1690 MHz, 41, 6.99 W
1788686173.454330036,0 %, 1690 MHz, 41, 6.99 W
1788686173.554560704,0 %, 1690 MHz, 41, 6.99 W
1788686173.654976299,0 %, 1690 MHz, 41, 6.99 W
1788686173.754841254,0 %, 1690 MHz, 41, 6.97 W
1788686173.856419731,0 %, 1690 MHz, 41, 6.97 W
1788686173.956610158,0 %, 1690 MHz, 41, 6.97 W
1788686174.056601946,0 %, 1690 MHz, 41, 6.97 W
1788686174.157140998,0 %, 1690 MHz, 41, 6.97 W
1788686174.257275697,0 %, 1690 MHz, 41, 6.99 W
1788686174.357992605,0 %, 1690 MHz, 41, 6.99 W
1788686174.458500217,0 %, 1690 MHz, 41, 6.99 W
1788686174.558664052,0 %, 1690 MHz, 41, 6.99 W
1788686174.658181455,0 %, 1690 MHz, 41, 6.99 W
1788686174.757924666,0 %, 1690 MHz, 41, 7.01 W
1788686174.858525910,0 %, 1690 MHz, 41, 7.01 W
1788686174.958772226,0 %, 1690 MHz, 41, 7.01 W
1788686175.059166558,0 %, 1690 MHz, 41, 7.01 W
1788686175.160056346,0 %, 1690 MHz, 41, 7.01 W
1788686175.259558981,0 %, 1690 MHz, 41, 7.01 W
1788686175.359424608,0 %, 1690 MHz, 41, 7.01 W
1788686175.459953228,0 %, 1690 MHz, 41, 7.01 W
1788686175.560552392,0 %, 1690 MHz, 41, 7.01 W
1788686175.660585764,0 %, 1690 MHz, 41, 7.01 W
1788686175.760675519,0 %, 1690 MHz, 41, 7.01 W
1788686175.860955771,0 %, 1690 MHz, 41, 7.01 W
1788686175.961054486,0 %, 1690 MHz, 41, 7.01 W
1788686176.061385666,0 %, 1690 MHz, 41, 7.01 W
1788686176.161545086,0 %, 1690 MHz, 41, 7.01 W
1788686176.261632825,0 %, 1690 MHz, 41, 7.01 W
1788686176.362109621,0 %, 1690 MHz, 41, 7.01 W
1788686176.463237218,0 %, 1690 MHz, 41, 7.01 W
1788686176.563320974,0 %, 1690 MHz, 41, 7.01 W
1788686176.663908474,0 %, 1690 MHz, 41, 7.01 W
1788686176.764024725,0 %, 1690 MHz, 41, 7.03 W
1788686176.864877778,0 %, 1690 MHz, 41, 7.03 W
1788686176.964955325,0 %, 1690 MHz, 41, 7.03 W
1788686177.065619033,0 %, 1690 MHz, 41, 7.03 W
1788686177.165612725,0 %, 1690 MHz, 41, 7.03 W
1788686177.265880817,0 %, 1690 MHz, 41, 7.03 W
1788686177.366319037,0 %, 1690 MHz, 41, 7.03 W
1788686177.467057721,0 %, 1690 MHz, 41, 7.03 W
1788686177.567163141,0 %, 1690 MHz, 41, 7.03 W
1788686177.667533457,0 %, 1690 MHz, 41, 7.03 W
1788686177.768077581,0 %, 1690 MHz, 41, 7.00 W
1788686177.868773241,0 %, 1690 MHz, 41, 7.00 W
1788686177.969062533,0 %, 1690 MHz, 41, 7.00 W
1788686178.069417857,0 %, 1690 MHz, 41, 7.00 W
1788686178.169593661,0 %, 1690 MHz, 41, 7.00 W
1788686178.270004793,0 %, 1690 MHz, 41, 7.01 W
1788686178.370657254,0 %, 1690 MHz, 41, 7.01 W
1788686178.470983330,0 %, 1690 MHz, 41, 7.01 W
1788686178.570454349,0 %, 1690 MHz, 41, 7.01 W
1788686178.670884153,0 %, 1690 MHz, 41, 7.00 W
1788686178.771031509,0 %, 1690 MHz, 41, 7.00 W
1788686178.871943921,0 %, 1690 MHz, 41, 7.00 W
1788686178.970842956,0 %, 1690 MHz, 41, 7.00 W
1788686179.071177176,0 %, 1690 MHz, 41, 7.00 W
1788686179.171415172,0 %, 1690 MHz, 41, 7.01 W
1788686179.272764929,0 %, 1690 MHz, 41, 7.01 W
1788686179.373096541,0 %, 1690 MHz, 41, 7.01 W
1788686179.473827674,0 %, 1690 MHz, 41, 7.01 W
1788686179.573995094,0 %, 1690 MHz, 41, 7.01 W
1788686179.674324402,0 %, 1690 MHz, 41, 7.03 W
1788686179.774649454,0 %, 1690 MHz, 41, 7.03 W
1788686179.875007866,0 %, 1690 MHz, 41, 7.03 W
1788686179.975045910,0 %, 1690 MHz, 41, 7.03 W
1788686180.076126515,0 %, 1690 MHz, 41, 7.03 W
1788686180.176238351,0 %, 1690 MHz, 41, 7.01 W
1788686180.277320348,0 %, 1690 MHz, 41, 7.01 W
1788686180.377612664,0 %, 1690 MHz, 41, 7.01 W
1788686180.477847636,0 %, 1690 MHz, 41, 7.01 W
1788686180.578128096,0 %, 1690 MHz, 41, 7.01 W
1788686180.678367261,0 %, 1690 MHz, 41, 6.99 W
1788686180.779245017,0 %, 1690 MHz, 41, 6.99 W
1788686180.879260773,0 %, 1690 MHz, 41, 6.99 W
1788686180.979500641,0 %, 1690 MHz, 41, 6.99 W
1788686181.079998846,0 %, 1690 MHz, 41, 6.99 W
1788686181.180194794,0 %, 1690 MHz, 41, 7.00 W
1788686181.281108151,0 %, 1690 MHz, 41, 7.00 W
1788686181.381420371,0 %, 1690 MHz, 41, 7.00 W
1788686181.481727311,0 %, 1690 MHz, 41, 7.00 W
1788686181.581766156,0 %, 1690 MHz, 41, 7.00 W
1788686181.682422344,0 %, 1690 MHz, 41, 7.02 W
1788686181.783039669,0 %, 1690 MHz, 41, 7.02 W
1788686181.883325281,0 %, 1690 MHz, 41, 7.02 W
1788686181.983675853,0 %, 1690 MHz, 41, 7.02 W
1788686182.083653369,0 %, 1690 MHz, 41, 7.02 W
1788686182.184365254,0 %, 1690 MHz, 41, 6.99 W
1788686182.285066787,0 %, 1690 MHz, 41, 6.99 W
1788686182.385398111,0 %, 1690 MHz, 41, 6.99 W
1788686182.485406891,0 %, 1690 MHz, 41, 6.99 W
1788686182.585791464,0 %, 1690 MHz, 41, 6.99 W
1788686182.685472452,0 %, 1690 MHz, 41, 6.98 W
1788686182.787013313,0 %, 1690 MHz, 41, 6.98 W
1788686182.887109405,0 %, 1690 MHz, 41, 6.98 W
1788686182.986821849,0 %, 1690 MHz, 41, 6.98 W
1788686183.087748646,0 %, 1690 MHz, 41, 6.98 W
1788686183.188747923,0 %, 1690 MHz, 41, 7.00 W
1788686183.288216895,0 %, 1690 MHz, 41, 7.00 W
1788686183.389165116,0 %, 1690 MHz, 41, 7.00 W
1788686183.489490665,0 %, 1690 MHz, 41, 7.00 W
1788686183.589859429,0 %, 1690 MHz, 41, 7.00 W
1788686183.690191586,0 %, 1690 MHz, 41, 7.00 W
1788686183.790922159,0 %, 1690 MHz, 41, 7.00 W
1788686183.891210059,0 %, 1690 MHz, 41, 7.00 W
1788686183.991554664,0 %, 1690 MHz, 41, 7.00 W
1788686184.091620276,0 %, 1690 MHz, 41, 7.00 W
1788686184.192619185,0 %, 1690 MHz, 41, 7.03 W
1788686184.292561117,0 %, 1690 MHz, 41, 7.03 W
1788686184.393028106,0 %, 1690 MHz, 41, 7.03 W
1788686184.493500727,0 %, 1690 MHz, 41, 7.03 W
1788686184.593614019,0 %, 1690 MHz, 41, 7.03 W
1788686184.694037008,0 %, 1690 MHz, 41, 7.04 W
1788686184.794671821,0 %, 1690 MHz, 41, 7.04 W
1788686184.894714745,0 %, 1690 MHz, 41, 7.04 W
1788686184.995224310,0 %, 1690 MHz, 41, 7.04 W
1788686185.095534258,0 %, 1690 MHz, 41, 7.04 W
1788686185.195912799,0 %, 1690 MHz, 41, 7.01 W
1788686185.296228668,0 %, 1690 MHz, 41, 7.01 W
1788686185.396921689,0 %, 1690 MHz, 41, 7.01 W
1788686185.497234054,0 %, 1690 MHz, 41, 7.01 W
1788686185.597605554,0 %, 1690 MHz, 41, 7.01 W
1788686185.697991935,0 %, 1690 MHz, 41, 7.03 W
1788686185.798625500,0 %, 1690 MHz, 41, 7.03 W
1788686185.898783241,0 %, 1690 MHz, 41, 7.03 W
1788686185.999175461,0 %, 1690 MHz, 41, 7.03 W
1788686186.099524498,0 %, 1690 MHz, 41, 7.03 W
1788686186.199906031,0 %, 1690 MHz, 41, 7.06 W
1788686186.300373836,0 %, 1690 MHz, 41, 7.06 W
1788686186.400784841,0 %, 1690 MHz, 41, 7.06 W
1788686186.501066613,0 %, 1690 MHz, 41, 7.06 W
1788686186.601474354,0 %, 1690 MHz, 41, 7.06 W
1788686186.701786095,0 %, 1690 MHz, 41, 7.04 W
1788686186.801881788,0 %, 1690 MHz, 41, 7.04 W
1788686186.902715385,0 %, 1690 MHz, 41, 7.04 W
1788686187.002850165,0 %, 1690 MHz, 41, 7.04 W
1788686187.103396963,0 %, 1690 MHz, 41, 7.04 W
1788686187.203738223,0 %, 1690 MHz, 41, 7.01 W
1788686187.304200492,0 %, 1690 MHz, 41, 7.01 W
1788686187.404569737,0 %, 1690 MHz, 41, 7.01 W
1788686187.505130870,0 %, 1690 MHz, 41, 7.01 W
1788686187.605332627,0 %, 1690 MHz, 41, 7.01 W
1788686187.706169729,0 %, 1690 MHz, 40, 7.00 W
1788686187.806327245,0 %, 1690 MHz, 40, 7.00 W
1788686187.906679866,0 %, 1690 MHz, 40, 7.00 W
1788686188.007050135,0 %, 1690 MHz, 40, 7.00 W
1788686188.107394948,0 %, 1690 MHz, 40, 7.00 W
1788686188.207553697,0 %, 1690 MHz, 41, 7.01 W
1788686188.308081966,0 %, 1690 MHz, 41, 7.01 W
1788686188.408558779,0 %, 1690 MHz, 41, 7.01 W
1788686188.508344216,0 %, 1690 MHz, 41, 7.01 W
1788686188.609234485,0 %, 1690 MHz, 41, 7.01 W
1788686188.709534402,0 %, 1690 MHz, 41, 7.03 W
1788686188.810294607,0 %, 1690 MHz, 41, 7.03 W
1788686188.910578028,0 %, 1690 MHz, 41, 7.03 W
1788686189.010983865,0 %, 1690 MHz, 41, 7.03 W
1788686189.111277094,0 %, 1690 MHz, 41, 7.03 W
1788686189.211501283,0 %, 1690 MHz, 40, 7.01 W
1788686189.312187969,0 %, 1690 MHz, 40, 7.01 W
1788686189.412478782,0 %, 1690 MHz, 40, 7.01 W
1788686189.512889163,0 %, 1690 MHz, 40, 7.01 W
1788686189.613000920,0 %, 1690 MHz, 40, 7.01 W
1788686189.713629365,0 %, 1690 MHz, 40, 7.05 W
1788686189.814018882,0 %, 1690 MHz, 40, 7.05 W
1788686189.914212719,0 %, 1690 MHz, 40, 7.05 W
1788686190.014638636,0 %, 1690 MHz, 40, 7.05 W
1788686190.114400553,0 %, 1690 MHz, 40, 7.05 W
1788686190.214170806,0 %, 1690 MHz, 40, 7.05 W
1788686190.314228323,0 %, 1690 MHz, 40, 7.05 W
1788686190.414597232,0 %, 1690 MHz, 40, 7.05 W
1788686190.514923245,0 %, 1690 MHz, 40, 7.05 W
1788686190.615718426,0 %, 1690 MHz, 40, 7.05 W
1788686190.716071832,0 %, 1690 MHz, 40, 7.01 W
1788686190.815730244,0 %, 1690 MHz, 40, 7.01 W
1788686190.916573378,0 %, 1690 MHz, 40, 7.01 W
1788686191.016687471,0 %, 1690 MHz, 40, 7.01 W
1788686191.117595901,0 %, 1690 MHz, 40, 7.01 W
1788686191.217771402,0 %, 1690 MHz, 40, 7.00 W
1788686191.318103815,0 %, 1690 MHz, 40, 7.00 W
1788686191.418318196,0 %, 1690 MHz, 40, 7.00 W
1788686191.518608001,0 %, 1690 MHz, 40, 7.00 W
1788686191.618985695,0 %, 1690 MHz, 40, 7.00 W
1788686191.719821692,0 %, 1690 MHz, 40, 6.99 W
1788686191.819977673,0 %, 1690 MHz, 40, 6.99 W
1788686191.919602454,0 %, 1690 MHz, 40, 6.99 W
1788686192.020325524,0 %, 1690 MHz, 40, 6.99 W
1788686192.120862609,0 %, 1690 MHz, 40, 6.99 W
1788686192.221549791,0 %, 1690 MHz, 40, 7.01 W
1788686192.321763836,0 %, 1690 MHz, 40, 7.01 W
1788686192.421913545,0 %, 1690 MHz, 40, 7.01 W
1788686192.522319767,0 %, 1690 MHz, 40, 7.01 W
1788686192.622597988,0 %, 1690 MHz, 40, 7.01 W
1788686192.722834417,0 %, 1690 MHz, 40, 7.03 W
1788686192.823844623,0 %, 1690 MHz, 40, 7.03 W
1788686192.923802092,0 %, 1690 MHz, 40, 7.03 W
1788686193.024142441,0 %, 1690 MHz, 40, 7.03 W
1788686193.124649015,0 %, 1690 MHz, 40, 7.03 W
1788686193.225050837,0 %, 1690 MHz, 40, 7.02 W
1788686193.325705026,0 %, 1690 MHz, 40, 7.02 W
1788686193.426038224,0 %, 1690 MHz, 40, 7.02 W
1788686193.526214253,0 %, 1690 MHz, 40, 7.02 W
1788686193.626416010,0 %, 1690 MHz, 40, 7.02 W
1788686193.726791416,0 %, 1690 MHz, 40, 7.03 W
1788686193.827771062,0 %, 1690 MHz, 40, 7.03 W
1788686193.927607267,0 %, 1690 MHz, 40, 7.03 W
1788686194.028158336,0 %, 1690 MHz, 40, 7.03 W
1788686194.128542110,0 %, 1690 MHz, 40, 7.03 W
1788686194.228827724,0 %, 1690 MHz, 40, 7.03 W
1788686194.329514697,0 %, 1690 MHz, 40, 7.03 W
1788686194.429844151,0 %, 1690 MHz, 40, 7.03 W
1788686194.530201396,0 %, 1690 MHz, 40, 7.03 W
1788686194.630528706,0 %, 1690 MHz, 40, 7.03 W
1788686194.730487311,0 %, 1690 MHz, 40, 7.02 W
1788686194.831812334,0 %, 1690 MHz, 40, 7.02 W
1788686194.931747659,0 %, 1690 MHz, 40, 7.02 W
1788686195.032044872,0 %, 1690 MHz, 40, 7.02 W
1788686195.132401478,0 %, 1690 MHz, 40, 7.02 W
1788686195.233154148,0 %, 1690 MHz, 40, 6.99 W
1788686195.333472738,0 %, 1690 MHz, 40, 6.99 W
1788686195.433832911,0 %, 1690 MHz, 40, 6.99 W
1788686195.534136941,0 %, 1690 MHz, 40, 6.99 W
1788686195.634469354,0 %, 1690 MHz, 40, 6.99 W
1788686195.735176040,0 %, 1690 MHz, 40, 6.98 W
1788686195.835573446,0 %, 1690 MHz, 40, 6.98 W
1788686195.935146051,0 %, 1690 MHz, 40, 6.98 W
1788686196.036074337,0 %, 1690 MHz, 40, 6.98 W
1788686196.135763358,0 %, 1690 MHz, 40, 6.98 W
1788686196.236505052,0 %, 1690 MHz, 40, 6.98 W
1788686196.336884506,0 %, 1690 MHz, 40, 6.98 W
1788686196.437555528,0 %, 1690 MHz, 40, 6.98 W
1788686196.537719302,0 %, 1690 MHz, 40, 6.98 W
1788686196.637848531,0 %, 1690 MHz, 40, 6.98 W
1788686196.738083153,0 %, 1690 MHz, 40, 6.98 W
1788686196.838483023,0 %, 1690 MHz, 40, 6.98 W
1788686196.938723724,0 %, 1690 MHz, 40, 6.98 W
1788686197.039561210,0 %, 1690 MHz, 40, 6.98 W
1788686197.139686088,0 %, 1690 MHz, 40, 6.98 W
1788686197.240153958,0 %, 1690 MHz, 40, 7.02 W
1788686197.340497780,0 %, 1690 MHz, 40, 7.02 W
1788686197.440937154,0 %, 1690 MHz, 40, 7.02 W
1788686197.541537584,0 %, 1690 MHz, 40, 7.02 W
1788686197.641756462,0 %, 1690 MHz, 40, 7.02 W
1788686197.742106267,0 %, 1690 MHz, 40, 7.04 W
1788686197.842256313,0 %, 1690 MHz, 40, 7.04 W
1788686197.942427911,0 %, 1690 MHz, 40, 7.04 W
1788686198.042964421,0 %, 1690 MHz, 40, 7.04 W
1788686198.143077602,0 %, 1690 MHz, 40, 7.04 W
1788686198.243930641,0 %, 1690 MHz, 40, 7.02 W
1788686198.344190895,0 %, 1690 MHz, 40, 7.02 W
1788686198.444594957,0 %, 1690 MHz, 40, 7.02 W
1788686198.544991626,0 %, 1690 MHz, 40, 7.02 W
1788686198.645636105,0 %, 1690 MHz, 40, 7.02 W
1788686198.746069031,0 %, 1690 MHz, 40, 7.00 W
1788686198.846182612,0 %, 1690 MHz, 40, 7.00 W
1788686198.946510242,0 %, 1690 MHz, 40, 7.00 W
1788686199.046758912,0 %, 1690 MHz, 40, 7.00 W
1788686199.146430973,0 %, 1690 MHz, 40, 7.00 W
1788686199.246574027,0 %, 1690 MHz, 40, 7.02 W
1788686199.346619545,0 %, 1690 MHz, 40, 7.02 W
1788686199.447063111,0 %, 1690 MHz, 40, 7.02 W
1788686199.547142869,0 %, 1690 MHz, 40, 7.02 W
1788686199.646943586,0 %, 1690 MHz, 40, 7.02 W
1788686199.747331296,0 %, 1690 MHz, 40, 7.04 W
1788686199.847346078,0 %, 1690 MHz, 40, 7.04 W
1788686199.948490685,0 %, 1690 MHz, 40, 7.04 W
1788686200.049147003,0 %, 1690 MHz, 40, 7.04 W
1788686200.149525737,0 %, 1690 MHz, 40, 7.04 W
1788686200.249670727,0 %, 1690 MHz, 40, 7.08 W
1788686200.349829717,0 %, 1690 MHz, 40, 7.08 W
1788686200.450192723,0 %, 1690 MHz, 40, 7.08 W
1788686200.550489921,0 %, 1690 MHz, 40, 7.08 W
1788686200.650903295,0 %, 1690 MHz, 40, 7.08 W
1788686200.751132813,0 %, 1690 MHz, 40, 7.07 W
1788686200.852557484,0 %, 1690 MHz, 40, 7.07 W
1788686200.952045514,0 %, 1690 MHz, 40, 7.07 W
1788686201.052452232,0 %, 1690 MHz, 40, 7.07 W
1788686201.152548150,0 %, 1690 MHz, 40, 7.07 W
1788686201.252784628,0 %, 1690 MHz, 40, 7.03 W
1788686201.353100626,0 %, 1690 MHz, 40, 7.03 W
1788686201.453827889,0 %, 1690 MHz, 40, 7.03 W
1788686201.553959631,0 %, 1690 MHz, 40, 7.03 W
1788686201.654459549,0 %, 1690 MHz, 40, 7.03 W
1788686201.754669835,0 %, 1690 MHz, 40, 7.00 W
1788686201.855177481,0 %, 1690 MHz, 40, 7.00 W
1788686201.955764424,0 %, 1690 MHz, 40, 7.00 W
1788686202.056093750,0 %, 1690 MHz, 40, 7.00 W
1788686202.156575988,0 %, 1690 MHz, 40, 7.00 W
1788686202.256786066,0 %, 1690 MHz, 40, 7.01 W
1788686202.356954993,0 %, 1690 MHz, 40, 7.01 W
1788686202.457777055,0 %, 1690 MHz, 40, 7.01 W
1788686202.557938941,0 %, 1690 MHz, 40, 7.01 W
1788686202.658439196,0 %, 1690 MHz, 40, 7.01 W
1788686202.758610554,0 %, 1690 MHz, 40, 7.01 W
1788686202.858984376,0 %, 1690 MHz, 40, 7.01 W
1788686202.959659895,0 %, 1690 MHz, 40, 7.01 W
1788686203.059784533,0 %, 1690 MHz, 40, 7.01 W
1788686203.160297555,0 %, 1690 MHz, 40, 7.01 W
1788686203.260471298,0 %, 1690 MHz, 40, 6.98 W
1788686203.361028160,0 %, 1690 MHz, 40, 6.98 W
1788686203.461745055,0 %, 1690 MHz, 40, 6.98 W
1788686203.561854061,0 %, 1690 MHz, 40, 6.98 W
1788686203.662378956,0 %, 1690 MHz, 40, 6.98 W
1788686203.762374058,0 %, 1690 MHz, 40, 7.00 W
1788686203.862958296,0 %, 1690 MHz, 40, 7.00 W
1788686203.962641990,0 %, 1690 MHz, 40, 7.00 W
1788686204.063101748,0 %, 1690 MHz, 40, 7.00 W
1788686204.162918162,0 %, 1690 MHz, 40, 7.00 W
1788686204.263621745,0 %, 1690 MHz, 40, 7.04 W
1788686204.364355024,0 %, 1690 MHz, 40, 7.04 W
1788686204.464604094,0 %, 1690 MHz, 40, 7.04 W
1788686204.564818525,0 %, 1690 MHz, 40, 7.04 W
1788686204.665339595,0 %, 1690 MHz, 40, 7.04 W
1788686204.765352345,0 %, 1690 MHz, 40, 7.03 W
1788686204.866251768,0 %, 1690 MHz, 40, 7.03 W
1788686204.966519511,0 %, 1690 MHz, 40, 7.03 W
1788686205.066732613,0 %, 1690 MHz, 40, 7.03 W
1788686205.167085620,0 %, 1690 MHz, 40, 7.03 W
1788686205.267213490,0 %, 1690 MHz, 40, 7.00 W
1788686205.368155681,0 %, 1690 MHz, 40, 7.00 W
1788686205.468337328,0 %, 1690 MHz, 40, 7.00 W
1788686205.568477102,0 %, 1690 MHz, 40, 7.00 W
1788686205.669010125,0 %, 1690 MHz, 40, 7.00 W
1788686205.769187147,0 %, 1690 MHz, 40, 6.99 W
1788686205.869681786,0 %, 1690 MHz, 40, 6.99 W
1788686205.970386728,0 %, 1690 MHz, 40, 6.99 W
1788686206.070672631,0 %, 1690 MHz, 40, 6.99 W
1788686206.170889318,0 %, 1690 MHz, 40, 6.99 W
1788686206.271193812,0 %, 1690 MHz, 40, 7.04 W
1788686206.372109491,0 %, 1690 MHz, 40, 7.04 W
1788686206.472415538,0 %, 1690 MHz, 40, 7.04 W
1788686206.572593728,0 %, 1690 MHz, 40, 7.04 W
1788686206.672998239,0 %, 1690 MHz, 40, 7.04 W
1788686206.773346958,0 %, 1690 MHz, 40, 7.08 W
1788686206.873550556,0 %, 1690 MHz, 40, 7.08 W
1788686206.973729707,0 %, 1690 MHz, 40, 7.08 W
1788686207.073891849,0 %, 1690 MHz, 40, 7.08 W
1788686207.174069784,0 %, 1690 MHz, 40, 7.09 W
1788686207.274268534,0 %, 1690 MHz, 40, 7.09 W
1788686207.374417109,0 %, 1690 MHz, 40, 7.09 W
1788686207.474601187,0 %, 1690 MHz, 40, 7.09 W
1788686207.574786642,0 %, 1690 MHz, 40, 7.09 W
1788686207.675631217,0 %, 1690 MHz, 40, 7.10 W
1788686207.775545312,0 %, 1690 MHz, 40, 7.10 W
1788686207.875855518,0 %, 1690 MHz, 40, 7.10 W
1788686207.976395981,0 %, 1690 MHz, 40, 7.10 W
1788686208.076525020,0 %, 1690 MHz, 40, 7.10 W
1788686208.177266635,0 %, 1690 MHz, 40, 7.10 W
1788686208.277783930,0 %, 1690 MHz, 40, 7.10 W
1788686208.377970057,0 %, 1690 MHz, 40, 7.10 W
1788686208.478491607,0 %, 1690 MHz, 40, 7.10 W
1788686208.579170855,0 %, 1690 MHz, 40, 7.10 W
1788686208.679637366,0 %, 1690 MHz, 40, 7.10 W
1788686208.779666404,0 %, 1690 MHz, 40, 7.10 W
1788686208.879846403,0 %, 1690 MHz, 40, 7.10 W
1788686208.980384242,0 %, 1690 MHz, 40, 7.10 W
1788686209.081095249,0 %, 1690 MHz, 40, 7.10 W
1788686209.181510448,0 %, 1690 MHz, 40, 7.09 W
1788686209.281641839,0 %, 1690 MHz, 40, 7.09 W
1788686209.381861981,0 %, 1690 MHz, 40, 7.09 W
1788686209.482373564,0 %, 1690 MHz, 40, 7.09 W
1788686209.582493531,0 %, 1690 MHz, 40, 7.09 W
1788686209.681904105,0 %, 1690 MHz, 40, 7.08 W
1788686209.782291992,0 %, 1690 MHz, 40, 7.08 W
1788686209.882477095,0 %, 1690 MHz, 40, 7.08 W
1788686209.983163414,0 %, 1690 MHz, 40, 7.08 W
1788686210.083507909,0 %, 1690 MHz, 40, 7.08 W
1788686210.184224452,0 %, 1690 MHz, 40, 7.07 W
1788686210.284528243,0 %, 1690 MHz, 40, 7.07 W
1788686210.384925154,0 %, 1690 MHz, 40, 7.07 W
1788686210.485282865,0 %, 1690 MHz, 40, 7.07 W
1788686210.585797936,0 %, 1690 MHz, 40, 7.07 W
1788686210.686419808,0 %, 1690 MHz, 40, 7.03 W
1788686210.786793839,0 %, 1690 MHz, 40, 7.03 W
1788686210.886972750,0 %, 1690 MHz, 40, 7.03 W
1788686210.986750540,0 %, 1690 MHz, 40, 7.03 W
1788686211.087877100,0 %, 1690 MHz, 40, 7.03 W
1788686211.188152203,0 %, 1690 MHz, 40, 7.04 W
1788686211.288481162,0 %, 1690 MHz, 40, 7.04 W
1788686211.388647689,0 %, 1690 MHz, 40, 7.04 W
1788686211.489539608,0 %, 1690 MHz, 40, 7.04 W
1788686211.589793719,0 %, 1690 MHz, 40, 7.04 W
1788686211.690124502,0 %, 1690 MHz, 40, 7.09 W
1788686211.790387750,0 %, 1690 MHz, 40, 7.09 W
1788686211.890408708,0 %, 1690 MHz, 40, 7.09 W
1788686211.990979124,0 %, 1690 MHz, 40, 7.09 W
1788686212.091299427,0 %, 1690 MHz, 40, 7.09 W
